title,sentiment,avg_rating,movieId,review_count,preview_reviews
Powder (1995),pos,3.125,24,308,"In Where The Sidewalk Ends, Otto Preminger reunites Dana Andrews and Gene Tierney, surely in hopes of recapturing the magic of his Laura. But they're wildly dissimilar films, set in different strata of New York (not to mention at opposite poles of the noir universe). A fine mist of the Gothic hovers"
Pretty Woman (1990),neg,3.4851851851851854,597,675,"Who me? No, I'm not kidding. That's what it really says on the video case.<br /><br />Plot; short version: Pretty woman stands around smiling. This, for some reason, makes all men kill each other.<br /><br />""Find Ariel...Where's Ariel...Can't Find Ariel..."" She's right behind you, you idiot...<br /"
Pretty Woman (1990),pos,3.4851851851851854,597,1080,"This is a generally nice film, with good story, great actors and great songs. The cinematography was unfortunately bad. One of the film's weakest points is the annoying chain of sequences copied from Pretty Woman. Why? Does it hurt to attempt some originality, Abbas? Mustan? Anyone?<br /><br />The f"
Priest (2011),neg,3.0,86835,273,"Really, when it comes down to it, this movie is just not funny. Josh Kornbluth is the antithesis of funny, and yet he thinks he's hilarious. The plot about mailing the 17 letters was fine at first, until Josh's ""look at me, I'm wacky"" approach began infesting each and every scene. The Judas Priest j"
Priest (2011),pos,3.0,86835,174,"I just viewed this great good-natured parody of Night of the Living Dead, and I have to say it was so awful and so corny it was excellent. This movie incorporated all the antics and scenery shots that the original had including the cemetery, the supposable abandoned house, the basement and the front"
Psycho (1998),pos,1.8888888888888888,2389,18,"It's cheesy, it's creepy, it's gross, but that's what makes it so much fun. It's got over the top melodramatic moments that are just plain laughable. This movie is great to make fun of. Rent it for a good laugh.<br /><br />The film centers around three women newscasters, during a time way before cel"
Pulp Fiction (1994),neg,4.197068403908795,296,6140,"The first half of the film is OK, the second half one of the most tedious experiences imaginable. Quite possibly the most overrated movie of all time. ""Pulp Fiction"" was robbed for ""Best Picture."" This is one of those films that people feel required to love because the main character is ""slow."" The "
Pulp Fiction (1994),pos,4.197068403908795,296,5833,"I caught this movie on IFC and I enjoyed it, although I felt like the editing job was a little rough, though it may have been deliberate. I had a little bit of a hard time figuring out what was going on at first because they seemed to be going for a little bit of a Pulp Fiction-style non-linear plot"
Quiz Show (1994),neg,3.5185185185185186,300,81,"I don't see enough TV game shows to understand the attraction of SHOW ME THE MONEY, but I suppose it holds some appeal for undemanding audiences. Ostensibly a quiz show, it offers contestants huge sums of money for answering a few simple questions. However, its quiz elements play only a small part i"
Quiz Show (1994),pos,3.5185185185185186,300,81,"As is nearly always the case, when Britain comes up with an entertaining and/or successful sit-com or quiz show, the Yanks will come along and poach the format and produce their own, grossly inferior, version. Man About The House is, of course, no exception to that rule. The Yanks' version ( Three's"
Ran (1985),neg,4.433333333333334,1217,375,"Frank Capra's creativity must have been just about spent by the time he made this film. While it has a few charming moments, and many wonderful performers, Capra's outright recycling of not just the script but considerable footage from his first version of this story, Broadway Bill (1934), is downri"
Ran (1985),pos,4.433333333333334,1217,720,"The House of the Spirits is a gripping tale of family intrigue, South American politics and super-natural powers. Meryl Streep, Glenn Close and Jeremy Irons bring Isabel Allende's novel to life with all its passion and suspense. This, in my view, is one of the best films of the 1990s. Jeremy Irons a"
Reality Bites (1994),neg,2.761904761904762,372,42,"Yes, MTV there really is a way to market Daria. What started as a clever teenage angst-""comment on everything that sucks and make the viewer feel better about their sucky teenage life"" sitcom now mutated into a ""how you should deal with your problems""-charade. I used to watch Daria all the time and "
Reality Bites (1994),pos,2.761904761904762,372,21,"The most hillarious and funny Brooks movie I ever seen. I can watch and re-watch the tape 100 times. I laugh my a** off and I cry on some moments. It is really good and funny movie, and if you like Brooks - this is a must! In short - Brooks (billionare) gets to the streets as homeless for 30 days in"
Reckless (1995),neg,3.0,189,14,"Hmm I agree with the reviewer who said that ""strange people with generous tastes have been reviewing this film"". I thought the film was intriguing enough to watch it. I think that was primarily because of Marsden and Speedman - not the plot.<br /><br />The bottom line is that this film is mildly ps"
Reckless (1995),pos,3.0,189,18,"This film deserves a 10 for its brilliant portrayal of the world as experienced in the mind of a playboy. While I found that world morally repulsive, the film did best what storytelling should do, and that is take us through an experience that we would otherwise never undergo. Tim Meadows so convinc"
Red Rock West (1992),pos,3.6363636363636362,373,121,"""Red Rock West"" was far and away one of the best suspense thrillers of the 90's with a superb script (by John and Rick Dahl) that kept you guessing throughout and on the edge of your seat for most of the film. It was brilliantly directed by John Dahl and featured a marvellous cast including Nicolas "
Renaissance Man (1994),pos,3.0555555555555554,516,18,"I came in in the middle of this film so I had no idea about any credits or even its title till I looked it up here, where I see that it has received a mixed reception by your commentators. I'm on the positive side regarding this film but one thing really caught my attention as I watched: the beautif"
Restoration (1995),neg,3.1875,43,24,"This was director von Stroheim's third effort - it is quite crude and shows none of the exceptional flair for the camera and editing mastery he would display a few years later with his masterworks, GREED and THE WEDDING MARCH. Essentially we have a trio of grifters, masquerading as a Russian count a"
Restoration (1995),pos,3.1875,43,152,"Warning: mild spoilers.<br /><br />The story of Joseph Smith stands out as an amazing - even moving - episode in American history and World Religious history. This movie portrays events in the life of Joseph Smith, whom Mormons revere as the prophet of the restoration of the true Church of Jesus Chr"
Richie Rich (1994),neg,2.2,374,25,Blank Check is a movie that I saw on TV one day and like most movies they air on TV Blank Check wasn't that good. First of all no one I have ever met has seen Blank Check and that includes people that grew up in the 90s. Also Blank Check won't be remembered in the 00s either simply due to the fact t
Rising Sun (1993),neg,3.2777777777777777,517,9,"I know that in this episode there's other stuff apart from what I am going to discuss, and in fact I think it has some virtues; for example, the fact, after we had been given a very negative opinion of Jin from seeing Sun's flashbacks in ""House of the Rising Sun"", we get to see Jin's side of things "
Rob Roy (1995),neg,3.5454545454545454,151,44,"This movie was a long build-up with no climax. People whom refer to the swordfight in the end as great must either be out of their minds, or have none. Way too often this movie got soft. I am not saying that soft movies are bad. But no matter how fond you are of sugar it should have no space on a T-"
Rob Roy (1995),pos,3.5454545454545454,151,176,Liam Neeson portrays the Scottish legend Robert Roy Macgregor from the early 18th century. He is a true actor. He captivates the audience with his charisma as he does in all his roles. Jessica Lange is excellent as his wife Mary. Mary is such a beautiful woman. It's her love that makes Rob Roy the l
Roommates (1995),neg,3.6666666666666665,304,9,"Fashionably fragmented, yet infuriatingly half-realized character-study, an examination of the different personalities of two college roommates: a talented but undisciplined star basketball player, and a pot-smoking, womanizing rabble-rouser. We never learn why these young men are friends. They may "
Roommates (1995),pos,3.6666666666666665,304,48,"First one has to take into account the time period this film was made in. 1995. Rappers were in it, and that added to the flair of it.<br /><br />Remy was a socially awkward teen trying to find his way and couldn't, until he met and was befriended by Nazis. They took him in. Nazi's aren't all this a"
Ruby in Paradise (1993),pos,3.5,523,4,"""Ruby in Paradise"" is a beautiful, coming-of-age story about a young woman, Ruby Lee Gissing, escaping her stifling roots to become herself. Although the title character is played artfully by the gorgeous Ashley Judd -- in likely her first movie role, albeit one to be quite proud of -- the emphasis "
Rudy (1993),neg,3.485294117647059,524,204,"A half-hearted attempt to bring Elvis Presley into the modern day, but despite a sexy little shower scene and a pseudo-Playboy magazine subplot, Presley is surrounded by the same old coy, winking clichés. A woman picks E.P. up on the beach and then proceeds to take over his life--and he doesn't seem"
Rudy (1993),pos,3.485294117647059,524,408,"The Human Tornado is a campy 70's Blaxploitation movie starring nightclub comedian Rudy Ray Moore in perhaps his most endearing role to date. The movie tells the tale of Dolemite, a bad ass pimpin' hustler who gets on the wrong side of a white, racist sheriff by sleeping with his wife. Dolemite bare"
Sabrina (1954),neg,3.7666666666666666,915,120,"Music that grinds on the nerves like fingernails on a blackboard, acting that is so zombielike it was a shame to waste the cast by not making a second movie; casting everyone in it as true zombies---with the cast of Sabrina the Teenaged Witch as the heroes... a movie so downright awful that if ""ston"
Sabrina (1954),pos,3.7666666666666666,915,840,"I know sometimes its really really corny... But the acting is amazing and Melissa Joan Hart is as cute as a button. I love this show a lot, and I'm almost embarrassed that I do b/c the show has a rep. for being really corny, but it makes me feel good. My only problem is that sometimes it can be pret"
Safe (2012),neg,3.5,94405,198,"I'll keep this fast and sweet. Five girls on their way home from a football game decide to take a 'short cut' that leads them down a deserted forest-ridden road. Of course nothing but good things happen to them, and they safely arrive at their destination.<br /><br />Alright, they don't. Soon they'r"
Safe (2012),pos,3.5,94405,278,"In 1942 a film TALES OF MANHATTAN told a set of stories that were basically unrelated, but tied together with a suit of men's evening wear. Each story began when the ""tails"" were passed from one owner (Charles Boyer, for instance) to another (Ceasar Romero). WINCHESTER '73, a superior film, and a gr"
Schindler's List (1993),neg,4.225,527,1100,"Everyone involved with this project should be ashamed as to the result of their efforts. Oh. I laughed a coupe of times , but I laughed a couple of times during Schindler's list also. They really screwed up a good premise. Everyone involved with this project should be ashamed as to the result of the"
Schindler's List (1993),pos,4.225,527,1320,"Taking a break from his escapist run in the early '80s, Steven Spielberg directed Whoopi Goldberg in an adaptation of Alice Walker's ""The Color Purple"", about about the desperate existence of an African-American woman in the 1930s. Watching Goldberg play Celie, it's incredible that this is the same "
"Scout, The (1994)",pos,2.3333333333333335,528,3,"Sitting, Typing Nothing is the latest ""what if?"" fest offered by Vincenzio Natali, and starring David Hewlitt and Andrew Miller as two losers. One is having relationship problems, got canned from his job (because of relationship problems) and the police are out to get him (because of his job and hi"
Screamers (1995),neg,3.4,76,15,"My God, what an incredible movie it is! Reminded me so much of the similar scene in Mel Gibson's movie ""We were Soldiers"" when ""the Company is not lost, they're just cut off"" And the other scene in Pearl Harbour when the British officer says to Ben Affleck ""If all Americans are like you, then God he"
Searching for Bobby Fischer (1993),pos,3.875,529,40,"Not having read Nabokov, and knowing nothing about chess, I could only view ""The Luzhin Defence"" as a movie. <br /><br />It works really well as one of my favorite genres ""sports romances."" The chess comes alive as a tough competition much more than in, say ""Searching for Bobby Fischer,"" in showing "
Sense and Sensibility (1995),neg,3.7761194029850746,17,201,"i like Jane Austin novels. I love Pride and Prejudice and Sense and Sensibility books and movies, and I'm half way through Mansfield Park. But i couldn't stand Emma. I gave up on the book after 2 chapters, and by the end of the movie i couldn't care less about Emma. She didn't seem to change at all."
Sense and Sensibility (1995),pos,3.7761194029850746,17,402,"When I heard this film was directed by Ang Lee, I made sure to see it. This Taiwanese director burst into fame with ""The Wedding Banquet"" and ""Eat Drink Man Woman"" a few years ago and then moved on to ""Sense and Sensibility"" and ""The Ice Storm"". Now, he turns his attention to another American icon -"
Serial Mom (1994),neg,3.0,532,16,I was really disappointed with this film. The first Waters movie I saw was Serial Mom and I loved it. Then I saw Pecker and I loved it. Then I watched Polyester and really sort of hated it. The only thing I liked about that movie was DIVINE. She/He had a hell of a lot of talent. I was truly surprise
Serial Mom (1994),pos,3.0,532,32,Pecker is another mainstream film by John Waters done on a smaller than Serial Mom. The title character of Pecker has a hobby of taking pictures of anything he sees. It doesn't matter if it's dirty or shocking when he takes pictures. He soon uses the pictures he taken and puts them on display at his
"Shadow, The (1994)",pos,2.888888888888889,533,18,"This is definitely one of the greatest Disney movies ever made. It's a real pleaser to anyone. It'll make you laugh, it'll make you cry, and it'll put you into suspense.<br /><br />Basically, what Homeward Bound is about is three household pets who are sent to live on a farm while their owners go on"
Shadowlands (1993),pos,3.607142857142857,534,14,"Recently I was looking for the newly issued Wide Screen DVD of FLY AWAY HOME and came upon interesting title that I had never heard of: GREY OWL. The fact that it was a Richard Attenborough Film caught my attention (he responsible for such fine films as GANDHI, CHAPLIN, and SHADOWLANDS). I noticed t"
Shallow Grave (1994),neg,3.6,319,40,"I respect Alex Cox the filmmaker, I really do. He's like the kid at school who you think at first is just trying a little too hard to be ""different"", a literary punk-rocker who has dipped more than his feet into spaghetti westerns and science fiction and fringe-culture and come out into the world re"
Shallow Grave (1994),pos,3.6,319,40,"Not to be confused with the British black comedy of the same name that came out in 1994. But this Shallow Grave is a worthy addition to the 80's backwoods slasher.<br /><br />The plot goes = 4 sorority girls from a convent are planning the spring break of a lifetime in Florida, but they're plans are"
Short Cuts (1993),neg,3.2666666666666666,535,60,"What we have here is a classic case of TOO much patriotism. This is what happens when you live in a small country with very little (next to none, even) cinema history. Whenever somebody does come up with a slightly more ambitious film project  other than the usual dramas about struggling farmer fam"
Short Cuts (1993),pos,3.2666666666666666,535,60,"This movie awed me so much that I watch it at least once a year. At times I find it uncomfortable. At times I find it empowering. And I always find the characters human and real. It is a movie that shows you the gritty reality of life in LA, starting with the recurring helicopter search lights scann"
Showgirls (1995),neg,2.4714285714285715,193,525,"The Invisible Man is a fantastic movie from 1933, a cutting edge film for it's time where objects appeared to rest on top of a man who was truly invisible. Go ahead, take a look at the film, you will be shocked that it was made in 1933, it was the first true special effects movie. Come 2000, compute"
Showgirls (1995),pos,2.4714285714285715,193,175,"Vincente Minnelli directed some of the most celebrated entertainments in cinema history... He was among the first Hollywood directors to show that a profound love of color, motion and music might produce intelligent entertainment... <br /><br />'American in Paris' is the story of an ex-GI who remain"
Sirens (1994),neg,3.1666666666666665,537,60,"I was not nearly as smitten with this as many other reviewers. Sure, it has a pair of lovely girls playing erotic, lesbian vampires. Marianne Morris and Anulka D. play these two lovely sirens with razor teeth that run up to cars on a road out of the way, hitch to their home(at dusk), and invite thei"
Sirens (1994),pos,3.1666666666666665,537,12,"As it was already put, the best version ever of Homer's epic. Entirely shot in natural locations in the Mediterranean. The sea and the sky are strikingly blue, the islands green and untouched. The clothing is linen, wool and fur, the settings stony and bare, everything is somewhat rugged and primiti"
Sleeper (1973),pos,3.75,1077,56,"COME ON!!! They did that on purpose!! Two of my current faves on TV (Meloni from ""Oz"" and ""L and O-SVU"" and Janel from ""West Wing"") hook up for a nice little sleeper/character study. Plot's nothing fancy, but the acting is right on the mark. Tim Busfield shows up for some neat bits. Worth a look. CO"
Sleepless in Seattle (1993),neg,3.4716981132075473,539,318,"Let's face it, romantic comedies are considered lightweight when compared with dramatic movies (just look at the Academy Award nominations each year). But still, the good ones are truly an art form. Look at ""When Harry Met Sally"", ""Sleepless In Seattle"", and classics like ""Roman Holiday"" and ""It Hap"
Sliver (1993),neg,2.6666666666666665,540,72,"I tried as hard as I could to sit all the way through this irritating mess, but I just couldn't do it. Brad Dourif absolutely sucked as the lead and all the supporting cast were only marginally worse. <br /><br />The whole thing is just ludicrous, from the awful acting to the laughable FX to the stu"
Smoke (1995),neg,3.6666666666666665,194,990,"Let this film serve as the death knell to the ""big twist"" films borne out of the 1990s. Known in some circles as The Kyser Soze Syndrome, this cinematic slight of hand has now been done to death by M. Night Shayamalan and even Ron Howard used a variation in A BEAUTIFUL MIND. However, in REVOLVER, di"
Smoke (1995),pos,3.6666666666666665,194,1044,"I feel this is one of the best movies I've seen,I'm an older male and love most westerns. I love movies based in part at least on facts,If I am not mistaken this is such a movie. I also like revenge type movies,This qualifies there as well in my opinion.Some of my favorite parts of the movie were th"
Snow White and the Seven Dwarfs (1937),pos,3.616883116883117,594,154,"Legendary movie producer Walt Disney brought three of the world's greatest fairy tales to the screen. They remain among the most popular animated films of all time. The first was his groundbreaking classic ""Snow White and the Seven Dwarfs"" released in 1937. The last was the then-under appreciated ""S"
So I Married an Axe Murderer (1993),neg,3.317073170731707,543,41,"There are plenty of comments already posted saying exactly how I felt about this film so Ill keep it short.<br /><br />""The Grinch"" I thought was marvellous - Jim Carrey is a truly talented, physical comedian as well as being a versatile clever actor (in my opinion). Mike Myers on the other hand get"
Something to Talk About (1995),neg,3.1,195,10,"i got a copy from the writer of this movie on soulseek. I have to say it is pathetic and just plain painful to watch the two cops act, but i watched the movie as a joke and since it is a homage to august's underground which i happened to have seen it is in my book as an awesome movie. Its quality an"
Species (1995),neg,2.6666666666666665,196,1575,"So why does this show suck? Unfortunately, that really is the only question, because there is no doubt that it does.<br /><br />For those unfamiliar with the premise of the show, the doomed-to-be-shortlived series Cavemen focuses on a number of Neanderthals and their struggle to exist in modern day "
Species (1995),pos,2.6666666666666665,196,945,"I am always so frustrated that the majority of science fiction movies are really intergalactic westerns or war dramas. Even Star Wars which is visually brilliant, has one of its central images, a futuristic ""gang that couldn't shoot straight."" Imagine your coming upon about 600 people with conventio"
Speechless (1994),neg,2.7857142857142856,378,77,"This ""Debuted"" today on the SciFi channel and all I can say is ""I am speechless"" I taped it today so I could watch it tonight after work. I had high hopes, Now I am tearing apart the closets looking for a length of rope so I can hang myself. Possibly the worst movie I have ever seen. I wish I could "
Speechless (1994),pos,2.7857142857142856,378,84,"I was young film student in 1979 when the Union of the Soviet Filmmakers came to Sofia Bulgaria and premiered Konchalovsky's ""Siberiade""; Tarkosvky's ""Stalker"" and Danelia'a ""Autumn marathon"". I was stunned by the cosmopolitan dimension of the art form. Then and only then, I saw ""Siberiade"" 4 and 1/"
Speed (1994),neg,3.5292397660818713,377,17442,"Some films are so bad that they're good. This is clearly not one of them. Based on a true story, this film was about as true to the story as Pinocchio's chances of becoming a real boy. The acting was terrible, the direction was poor, and it travelled way too fast. It was as if the director just want"
Speed (1994),pos,3.5292397660818713,377,14877,"I haven't laughed this hard at a movie in a long time. I got to go to an advance screening, and was thrilled because I had been dying to see it. I had tears in my eyes from laughter throughout a lot of the movie. The audience all shared my laughter, and was clapping and yelling throughout most of th"
Stalker (1979),pos,3.625,1232,8,"If Mulder was looking for his real father here he is Darren McGavin, the first X Files, pity it was only one season long the producers of this show didn't know that they had the makings of a classic on their hands and in 1993 along came Chris Carter with what i call the follow up to the Night Stalke"
Stargate (1994),neg,3.375,316,560,"This really should deserve a ""O"" rating, or even a negative ten. I watched this show for ages, and the show jumped the shark around series 7. This episode, however, is proof that the show has jumped the shark. It's writing is lazy, absurd, self-indulgent and not even worthy of rubbish like Beavis an"
Stargate (1994),pos,3.375,316,3500,"""Stargate SG-1"" follows the intergalactic explorations of a team named SG-1 through a device called the Stargate and all the surprises awaiting on the other side of the wormhole.<br /><br />Having seen this series sporadically for it's first few seasons when it first came out, I didn't know how good"
"Sting, The (1973)",pos,3.9765625,1234,64,"The cast is excellent, the acting good, the plot interesting, the evolvement full of suspense...but it is hard to cram all those elements into a film that is barely 80 minutes long. If more time was taken to develop the plot and subplots, it would have a much better effect. Another 30 minutes of sub"
Strange Days (1995),neg,3.25,198,56,"God, I was bored out of my head as I watched this pilot. I had been expecting a lot from it, as I'm a huge fan of James Cameron (and not just since ""Titanic"", I might add), and his name in the credits I thought would be a guarantee of quality (Then again, he also wrote the leaden Strange Days..). Bu"
Street Fighter (1994),neg,2.5,393,50,Let me tell you something about this movie. I have seen it twice. The first time I was a kid and the movie was quite entertaining to me. I really liked it. I thought it was funny and interesting and the main character was kind of cool.<br /><br />I saw it again a few days ago. It was horrible. Reall
Street Fighter (1994),pos,2.5,393,10,I remember when I was five and my parents thought it was a regular cartoon movie....except when the bras and bullets started flying. I have to agree this movie will make anyone and everyone upset because it is set to discriminate everyone and anyone....but the truth is it is funny as hell as it is d
Striking Distance (1993),neg,2.4375,544,8,"This film was a disaster from start to finish. Interspersed with performances from ""the next generation of beautiful losers"" are interviews with Bono and The Edge as well as the performers themselves. This leaves little time for the clips of Leonard Cohen himself, who towers over everyone else in th"
Sudden Death (1995),neg,3.125,9,96,"I can't believe we watched this total piece of crap but we did and I feel obligated to warn others to avoid it at all costs. When one of the main characters announces that he's gay twice in the first five minutes, don't ignore it as typical PC nonsense and figure it has to get better because it won'"
Sudden Death (1995),pos,3.125,9,80,"Charles McDougall's resume includes directing episodes on 'Sex and the City', 'Desperate Housewives', Queer as Folk', 'Big Love', 'The Office', etc. so he comes with all the credentials to make the TV film version of Meg Wolitzer's novel SURRENDER, DOROTHY a success. And for the most part he manages"
Surviving the Game (1994),neg,3.25,547,2,"Oh Dear, Jerry may be the undisputed king of talkshow but the movies are a whole different ball game, and he's way out of his league. The script for this film is so poor it has to be seen to be believed and its sad to see such vaguely familiar actors as Michael Dudikoff (80's action B'movie king), "
Tank Girl (1995),pos,2.823529411764706,327,34,"""Fido"" is to be commended for taking a tired genre, zombies, and turning it into a most original film experience. The early 50s atmosphere is stunning, the acting terrific, and the entire production shows a lot of careful planning. Suddenly the viewer is immersed in a world of beautiful classic cars"
Taxi Driver (1976),neg,4.105769230769231,111,2080,"I am wanting to make a ""Holmes with Doors"" pun but I can't quite string it all together. Suitably grubby and over edited WONDERLAND gives Kilmer a role that channels Morrison at the same time....but how coy is this film about the famous 14 inches! Australian crime films flash it all the time and ski"
Taxi Driver (1976),pos,4.105769230769231,111,1352,"I have been a Jodie Foster fan ever since we were both kids, from her Disney years. I loved her tomboy antics in films like Candleshoe.<br /><br />""Foxes"" was such a huge departure from all of that.<br /><br />Where other young female actors of that era turned to sexual puerility disguised as comedy"
Terminator 2: Judgment Day (1991),pos,3.970982142857143,589,448,"Robot Jox doesn't suffer from story or bad effects. I mean, this was 1990 if you know what I'm talking about. RoboCop 2 still used the stop animation as most of the movies did throughout the '80s. If you look at your biggest blockbusters during this period, most of them did what they could with the "
Three Wishes (1995),neg,3.0,201,1,"Anyone who loved the two classic novels by Edward Ormondroyd will be disappointed in this film. All the magic and romance have been modernized out of his original story of a girl who does a good deed for a mysterious old lady, and given ""three"" in return. Three what? Not three wishes, but three ride"
Three Wishes (1995),pos,3.0,201,3,"This is an Oriental fantasy about ¨thousand and one Arabian nights¨ plenty of incredible adventures, fantasy witchery and wizardly. The malignant vizier Jaffar (magnificently played by Conrad Veidt)with powerful magic faculties imprisons the prince Ahamad of Bagdad(attractive John Justin)who loses h"
Threesome (1994),neg,3.4,550,20,This is one of the weakest soft porn film around. I can't believe somebody wrote this stupid story before making some changes. The guy Mike is a major wimp and moron I can't believe he didn't want to take a shower with his bride-to-be Toni and be in a threesome with the french photographer Jan. He d
Threesome (1994),pos,3.4,550,10,"Mary Pickford (""Born on the Fourth of July"" as Angela Moore) is ""The Little American"" (of French heritage); she falls in love with Jack Holt (as Karl Von Austreim), who had moved to America with his German father and American mother. French-American Raymond Hatton (as Count Jules de Destin of the ""F"
Timecop (1994),neg,2.5,379,42,"I gave Timecop a perfect 10, I gave this 1<br /><br />It's story is very boring, and it has only little to do with the original Timecop. Lots of things from Timecop was scrapped, and they put in new stupid stuff instead. This story is taking place in 2060 (if I remember correctly), but for some reas"
To Die For (1995),neg,3.3125,45,576,"An older man touches a flower in his wife's greenhouse that seems to be wilting. He gets pricked by it, or bitten by something on it. He quickly becomes ill, and at the hospital spits out a large writhing white larva of some kind. A later attempt to resuscitate him with paddles results in a splatter"
To Die For (1995),pos,3.3125,45,448,"Shannon Lee,the daughter of Bruce Lee,delivers high kicking martial arts action in spades in this exhilarating Hong Kong movie and proves that like her late brother Brandon she is a real chip off the old block. There is high tech stuntwork to die for in this fast paced flick and the makers of the Bo"
Tombstone (1993),neg,3.8153846153846156,553,260,"After finally viewing this movie in its entirety, I am completely mystified by the adoration it has received by critics and online users alike. Is it the worst Western ever? No, I wouldn't say that. But ""the last great American Western"", a phrase I saw applied to it more than once? Not even close.<b"
Tombstone (1993),pos,3.8153846153846156,553,195,Young Mr. Lincoln marks the first film of the director/star collaboration of John Ford and Henry Fonda. I recall years ago Fonda telling that as a young actor he was understandably nervous about playing Abraham Lincoln and scared he wouldn't live up to the challenge.<br /><br />John Ford before the 
Tommy Boy (1995),neg,3.78,333,100,"I rented this movie for a few laughs. I had never seen the SNL skit, but with hits like Tommy Boy, and Waynes World, it couldn't have been that bad, could it? The answer: it was. This movie hardly was a means of relaxing after a hard day at work. I just kept waiting for a plotline and a funny part, "
Toy Story (1995),neg,3.9209302325581397,1,2150,"One of the worst movies I've ever seen. Acting was terrible, both for the kids and the adults. Most to all characters showed no, little or not enough emotion. The lighting was terrible, and there were too many mess ups about the time of the day the film was shot (In the river scene where they just g"
Toy Story (1995),pos,3.9209302325581397,1,4945,"Bugs life is a good film. But to me, it doesn't really compare to movies like Toy story and stuff. Don't get me wrong, I liked this movie, but it wasn't as good as Toy story. The film has the visuals, the laughs, and others that Toy story had. But the film didn't feel quite as... I don't know, but I"
True Romance (1993),neg,3.8,555,65,"It's rare that I come across a film this awful, this annoying and this irritating. It is without doubt one of the worst films I've ever seen.<br /><br />The plot, when it's not a blur of confusing and pointlessly over flashy editing, is ludicrous. Why did Domino become such a bad-ass tough bitch? Be"
True Romance (1993),pos,3.8,555,195,"A friend of mine recommended this movie, citing my vocal and inflective similarities with Des Howl, the movie's main character. I guess to an extent I can see that and perhaps a bit more, I'm not very sure whether or not that's flattering portrayal.<br /><br />This is a pretty unique work, the only "
Trust (1990),neg,4.333333333333333,1236,6,"Five minutes into this movie you realize that you have seen it all before. It is BOILER ROOM. It is THE FIRM. And it is THE DEVILS ADVOCATE. And there are NO new elements here. Except for the all-to-clear Bill Gates-allegory. Conpsiracies are always good stuff for movie-making, but why does it have "
Underground (1995),pos,4.333333333333333,665,3,This movie is brilliant. The comments made before is from someone who obviously doesn't get it. The movie is campy- yes! But it is uplifting and fun. This movie is an underground hit and brings comparisons to Absolutely Fabulous. It is a must see! This movie is brilliant. The comments made before is
Underneath (1995),neg,3.5,335,40,"There aren't many good things to say at all about Underneath, Soderbergh's untrue endeavor into neo-noir. Soderbergh remakes Robert Siodmak's decent noir Criss-Cross faithfully, not altering the plot very much at all, however the adaptation drains it of every ounce of its state-of-the-art film noir "
Underneath (1995),pos,3.5,335,52,"Three teenage girls in an incomplete triangular relation. The base of the triangle is barely there. At the apex is Marie, a serious, short and lean tomboy with a Belmondo-like facial structure. Her best friend is the physical and psychological opposite: coquette, chubby -- I dare say fat -- and desi"
Unforgettable (1996),neg,3.0,103,54,Unfortunately the only spoiler in this review is that there's nothing to spoil about that movie.Even if B. Mattei had never done any master piece he use to do his job with a bit of humor and craziness that made him a fun Eurotrash director. But for the last 10 years he seemed to have lost it.This fi
Unforgettable (1996),pos,3.0,103,318,"This was a very good movie and is absolutely unfair to judge it without taking into account the time when it was released. There are some movies which do not get older but this is clearly out of date. However, I saw this film when I was a boy and for more than twenty years both the images as the sto"
Unstrung Heroes (1995),pos,3.1666666666666665,205,9,"Obsession comes in many flavors, and exists for a variety of reasons; for some it may be nothing more than a compulsive disorder, but for others it may be an avenue of survival. Lack of nurturing, combined with an inability to negotiate even the simplest necessities of daily life or the basic social"
Up Close and Personal (1996),neg,3.5,140,16,Cradle of Fear<br /><br />This isn't a movie where intricate delicate little narrative nuances occupy our attention. This is not a film where the special effects are supposed to leave us slack-jacked uttering that sense of whoa. What it is though is a slice of lo-fi goth horror which leaves little t
Up Close and Personal (1996),pos,3.5,140,16,I rented Zero Day from the local video store last week. I had never heard of the film and I had my reservations about it. Just from looking at the box I knew the film was an Indie film and therefore the quality was going to be less than a mainstream film. <br /><br />I can tell you that after I fini
Vampire in Brooklyn (1995),neg,2.8333333333333335,93,9,"Isn't anyone else tired of that old cliché' where a nearly dead person shows up in a horror film, gives us some informations, and then blasts his head off for no apparent reason? I know I am.<br /><br />The sad thing is that it's use in this film is worthless. If you have seen the first film (the fi"
Village of the Damned (1960),neg,3.0833333333333335,2553,6,"First this movie was not that bad.It was entertaining...at least to me for probably all the wrong reasons. I have never seen the original so can't compare the two.<br /><br />This movie reminded me of that weird Christopher Reeve movie Village of the Damned. THe two movies have different plots, but "
Virtuosity (1995),neg,2.8421052631578947,338,38,"In light of the recent and quite good Batman the Brave and the Bold, now is the time to bear a fatal blow to that mistake in the life of Batman. Being a huge fan since the first revival by Tim Burton 20 years ago, I have been able to accept different tonalities in the character, dark or campy. This "
Virtuosity (1995),pos,2.8421052631578947,338,57,"What is contained on this disk is a first rate show by a first rate band. This disc is NOT for the faint of heart...the music is incredibly intense, and VERY cool. What you will learn when you watch this movie is just why the Who was so huge for so long. It is true that their records were great, but"
"War, The (1994)",neg,3.4,340,30,The movie 'Gung Ho!': The Story of Carlson's Makin Island Raiders was made in 1943 with a view to go up the moral of American people at the duration of second world war. It shows with the better way that the cinema can constitute body of propaganda. The value of this film is only collection and no a
